date,journey_id,device,marketing_channel,sessions,journey_starts,journey_completions,lead_submits,self_service_successes,revenue_proxy,calls_deflected,bounce_rate,measurement_quality,identity_match_rate,beacon_loss_rate
2026-01-11,JRN002,mobile_app,email,92,59,15,1,15,1470,4,0.2239,75.99,0.9021,0.0207
2026-01-11,JRN002,mobile_app,direct,110,84,16,0,16,1568,5,0.2255,72.93,0.9093,0.0214
2026-01-11,JRN003,desktop,organic_search,313,209,25,1,25,1850,9,0.167,61.71,0.8696,0.0216
2026-01-11,JRN003,desktop,paid_search,260,163,19,1,19,1406,6,0.2349,64.99,0.8791,0.0348
2026-01-11,JRN003,desktop,email,164,93,13,1,13,962,3,0.2365,58.64,0.8504,0.0357
2026-01-11,JRN003,desktop,direct,244,156,24,2,24,1776,9,0.207,60.45,0.8688,0.016
2026-01-11,JRN003,mobile_web,organic_search,345,211,19,0,19,1406,3,0.2695,61.72,0.905,0.0184
2026-01-11,JRN003,mobile_web,paid_search,269,160,14,1,14,1036,3,0.3048,65.29,0.8851,0.025
2026-01-11,JRN003,mobile_web,email,178,104,12,1,12,888,5,0.2943,62.0,0.872,0.0204
2026-01-11,JRN003,mobile_web,direct,256,142,19,1,19,1406,7,0.3029,63.52,0.8776,0.0149
2026-01-11,JRN003,mobile_app,organic_search,86,54,8,0,8,592,3,0.2153,66.29,0.9244,0.0203
2026-01-11,JRN003,mobile_app,paid_search,56,30,4,0,4,296,1,0.1742,61.45,0.854,0.0395
2026-01-11,JRN003,mobile_app,email,44,28,5,0,5,370,1,0.2164,60.3,0.9039,0.0309
2026-01-11,JRN003,mobile_app,direct,58,37,4,0,4,296,1,0.1659,59.81,0.8612,0.0329
2026-01-11,JRN004,desktop,organic_search,297,255,116,5,116,4408,28,0.177,83.63,0.9244,0.0084
2026-01-11,JRN004,desktop,paid_search,212,182,89,5,89,3382,32,0.0994,88.01,0.9115,0.0193
2026-01-11,JRN004,desktop,email,150,129,79,7,79,3002,25,0.1249,88.4,0.9229,0.006
2026-01-11,JRN004,desktop,direct,185,159,83,6,83,3154,20,0.1457,85.27,0.9306,0.0077
2026-01-11,JRN004,mobile_web,organic_search,352,302,143,15,143,5434,56,0.1863,87.64,0.9205,0.005
2026-01-11,JRN004,mobile_web,paid_search,252,216,70,3,70,2660,21,0.2566,87.85,0.9113,0.0212
2026-01-11,JRN004,mobile_web,email,166,142,64,3,64,2432,20,0.1784,90.08,0.9059,0.0056
2026-01-11,JRN004,mobile_web,direct,198,170,60,4,60,2280,19,0.2652,83.78,0.9291,0.0056
2026-01-11,JRN004,mobile_app,organic_search,522,448,202,8,202,7676,81,0.1001,84.06,0.917,0.0032
2026-01-11,JRN004,mobile_app,paid_search,408,350,129,11,129,4902,52,0.1748,85.54,0.8671,0.016
2026-01-11,JRN004,mobile_app,email,309,265,136,6,136,5168,47,0.1003,86.07,0.9164,0.0039
2026-01-11,JRN004,mobile_app,direct,339,291,143,10,143,5434,29,0.1533,88.6,0.917,0.0058
2026-01-11,JRN005,desktop,organic_search,289,248,69,6,69,1518,28,0.1472,72.73,0.8702,0.0141
2026-01-11,JRN005,desktop,paid_search,220,189,62,3,62,1364,20,0.1913,70.71,0.8564,0.0266
2026-01-11,JRN005,desktop,email,126,108,41,2,41,902,13,0.124,70.1,0.8763,0.0136
2026-01-11,JRN005,desktop,direct,194,165,66,3,66,1452,20,0.1973,69.73,0.9107,0.0258
2026-01-11,JRN005,mobile_web,organic_search,352,302,68,7,68,1496,29,0.216,71.1,0.8685,0.0177
2026-01-11,JRN005,mobile_web,paid_search,230,197,54,3,54,1188,19,0.269,68.12,0.8583,0.0246
2026-01-11,JRN005,mobile_web,email,177,146,50,2,50,1100,17,0.2116,73.04,0.9105,0.0235
2026-01-11,JRN005,mobile_web,direct,184,158,53,3,53,1166,19,0.2824,74.17,0.9204,0.0218
2026-01-11,JRN005,mobile_app,organic_search,54,43,14,1,14,308,3,0.2026,73.29,0.9135,0.0175
2026-01-11,JRN005,mobile_app,paid_search,38,32,8,0,8,176,2,0.1675,71.22,0.8573,0.0304
2026-01-11,JRN005,mobile_app,email,30,25,10,0,10,220,3,0.1335,74.3,0.9103,0.0254
2026-01-11,JRN005,mobile_app,direct,42,35,10,0,10,220,2,0.199,70.9,0.8701,0.0252
2026-01-11,JRN006,desktop,organic_search,458,250,16,16,3,2912,0,0.1713,55.8,0.7479,0.04
2026-01-11,JRN006,desktop,paid_search,378,185,10,10,0,1820,0,0.2203,62.35,0.7816,0.0314
2026-01-11,JRN006,desktop,email,266,151,11,11,1,2002,0,0.1848,63.37,0.7917,0.016
2026-01-11,JRN006,desktop,direct,358,187,12,12,1,2184,0,0.1739,56.66,0.7677,0.0381
2026-01-11,JRN006,mobile_web,organic_search,484,261,12,12,1,2184,0,0.3131,61.09,0.7217,0.0302
2026-01-11,JRN006,mobile_web,paid_search,421,229,11,11,1,2002,0,0.3424,61.8,0.7424,0.0273
2026-01-11,JRN006,mobile_web,email,281,166,9,9,1,1638,0,0.3126,59.8,0.7535,0.0303
2026-01-11,JRN006,mobile_web,direct,402,176,11,11,1,2002,0,0.339,61.71,0.7847,0.0142
2026-01-11,JRN006,mobile_app,organic_search,112,53,3,3,0,546,0,0.2169,57.26,0.7722,0.0332
2026-01-11,JRN006,mobile_app,paid_search,70,33,2,2,0,364,0,0.1892,61.91,0.7498,0.0249
2026-01-11,JRN006,mobile_app,email,51,26,2,2,0,364,0,0.2426,57.66,0.7914,0.0146
2026-01-11,JRN006,mobile_app,direct,75,37,2,2,0,364,0,0.1903,59.18,0.7238,0.0369
2026-01-11,JRN007,desktop,organic_search,237,128,6,6,0,2760,0,0.2686,50.31,0.8982,0.0284
2026-01-11,JRN007,desktop,paid_search,168,69,2,2,0,920,0,0.1953,48.21,0.8683,0.0474
2026-01-11,JRN007,desktop,email,117,63,4,4,0,1840,0,0.185,52.23,0.9013,0.0267
2026-01-11,JRN007,desktop,direct,150,77,3,3,0,1380,0,0.2595,52.14,0.9088,0.019
2026-01-11,JRN007,mobile_web,organic_search,207,87,3,3,0,1380,0,0.3154,49.9,0.9052,0.0342
2026-01-11,JRN007,mobile_web,paid_search,143,78,3,3,0,1380,0,0.3339,50.81,0.9029,0.0285
2026-01-11,JRN007,mobile_web,email,111,52,2,2,0,920,0,0.3145,51.5,0.8776,0.0428
2026-01-11,JRN007,mobile_web,direct,151,66,2,2,0,920,0,0.3167,51.32,0.868,0.0297
2026-01-11,JRN007,mobile_app,organic_search,44,25,1,1,0,460,0,0.2179,52.3,0.8892,0.0218
2026-01-11,JRN007,mobile_app,paid_search,32,17,0,0,0,0,0,0.2036,52.83,0.8695,0.0375
2026-01-11,JRN007,mobile_app,email,27,14,1,1,0,460,0,0.2418,55.28,0.9061,0.0226
2026-01-11,JRN007,mobile_app,direct,29,12,0,0,0,0,0,0.2643,53.92,0.8573,0.0252
2026-01-11,JRN008,desktop,organic_search,455,272,18,18,1,4392,0,0.251,57.18,0.9192,0.0134
2026-01-11,JRN008,desktop,paid_search,314,181,16,16,1,3904,0,0.2145,54.92,0.9057,0.0403
2026-01-11,JRN008,desktop,email,217,121,10,10,1,2440,0,0.1654,60.51,0.8933,0.019
2026-01-11,JRN008,desktop,direct,300,172,16,16,1,3904,0,0.2059,61.16,0.9053,0.0138
2026-01-11,JRN008,mobile_web,organic_search,498,306,23,23,2,5612,0,0.2604,55.96,0.8863,0.0154
2026-01-11,JRN008,mobile_web,paid_search,327,173,10,10,1,2440,0,0.2787,54.55,0.8703,0.0419
2026-01-11,JRN008,mobile_web,email,263,129,12,12,1,2928,0,0.2816,58.42,0.8709,0.0319
2026-01-11,JRN008,mobile_web,direct,335,160,15,15,2,3660,0,0.2589,57.21,0.9081,0.0334
2026-01-11,JRN008,mobile_app,organic_search,81,49,4,4,0,976,0,0.2585,52.19,0.8533,0.0442
2026-01-11,JRN008,mobile_app,paid_search,60,37,2,2,0,488,0,0.1621,55.52,0.8508,0.054
2026-01-11,JRN008,mobile_app,email,51,31,4,4,0,976,0,0.2424,57.88,0.9279,0.0137
2026-01-11,JRN008,mobile_app,direct,60,35,3,3,0,732,0,0.1786,52.41,0.8859,0.0372
2026-01-11,JRN009,desktop,organic_search,236,139,18,2,18,1548,5,0.2381,70.22,0.9056,0.0236
2026-01-11,JRN009,desktop,paid_search,174,98,13,1,13,1118,3,0.2096,75.94,0.865,0.0284
2026-01-11,JRN009,desktop,email,143,84,12,1,12,1032,4,0.1756,77.81,0.9257,0.0114
2026-01-11,JRN009,desktop,direct,170,114,18,0,18,1548,5,0.1733,74.24,0.8948,0.0148
2026-01-11,JRN009,mobile_web,organic_search,252,169,21,2,21,1806,8,0.2736,77.11,0.9216,0.0134
2026-01-11,JRN009,mobile_web,paid_search,176,100,10,1,10,860,1,0.2823,71.08,0.9245,0.021
2026-01-11,JRN009,mobile_web,email,137,83,11,1,11,946,3,0.2618,73.74,0.9105,0.0178
2026-01-11,JRN009,mobile_web,direct,169,111,16,1,16,1376,3,0.2495,70.64,0.9157,0.0162
2026-01-11,JRN009,mobile_app,organic_search,56,32,4,0,4,344,0,0.1939,71.89,0.8992,0.0086
2026-01-11,JRN009,mobile_app,paid_search,33,22,3,0,3,258,0,0.1649,71.38,0.9136,0.0256
2026-01-11,JRN009,mobile_app,email,27,18,3,0,3,258,1,0.2373,72.08,0.9142,0.0134
2026-01-11,JRN009,mobile_app,direct,42,26,5,0,5,430,1,0.2503,72.7,0.9191,0.0177
2026-01-11,JRN010,desktop,organic_search,635,479,104,10,104,1872,25,0.2045,64.94,0.7941,0.02
2026-01-11,JRN010,desktop,paid_search,367,296,70,6,70,1260,21,0.148,64.34,0.745,0.0255
2026-01-11,JRN010,desktop,email,308,230,54,6,54,972,20,0.212,61.29,0.7457,0.0299
2026-01-11,JRN010,desktop,direct,368,288,72,3,72,1296,29,0.1813,62.86,0.7909,0.0271
2026-01-11,JRN010,mobile_web,organic_search,633,445,69,4,69,1242,28,0.2333,62.87,0.7615,0.0265
2026-01-11,JRN010,mobile_web,paid_search,394,292,51,5,51,918,17,0.2429,63.89,0.7908,0.0238
2026-01-11,JRN010,mobile_web,email,353,280,79,5,79,1422,31,0.2474,61.91,0.7675,0.0252
2026-01-11,JRN010,mobile_web,direct,414,338,86,7,86,1548,21,0.2718,67.81,0.7657,0.0183
2026-01-11,JRN010,mobile_app,organic_search,121,86,17,1,17,306,7,0.2065,66.96,0.7786,0.0336
2026-01-11,JRN010,mobile_app,paid_search,82,69,13,1,13,234,5,0.1978,66.52,0.7227,0.0379
2026-01-11,JRN010,mobile_app,email,76,55,19,1,19,342,3,0.2129,65.53,0.7833,0.0331
2026-01-11,JRN010,mobile_app,direct,92,68,20,2,20,360,7,0.2146,68.05,0.7621,0.0183
2026-01-11,JRN011,desktop,organic_search,174,83,3,3,0,930,0,0.227,48.41,0.7845,0.0212
2026-01-11,JRN011,desktop,paid_search,127,61,2,2,0,620,0,0.2414,48,0.7445,0.0517
2026-01-11,JRN011,desktop,email,78,32,1,1,0,310,0,0.1873,48.66,0.7901,0.0169
2026-01-11,JRN011,desktop,direct,111,57,2,2,0,620,0,0.173,51.24,0.7649,0.0267
2026-01-11,JRN011,mobile_web,organic_search,188,77,3,3,0,930,0,0.2763,51.27,0.7358,0.0215
2026-01-11,JRN011,mobile_web,paid_search,129,60,2,2,0,620,0,0.3436,48,0.7393,0.0298
2026-01-11,JRN011,mobile_web,email,111,55,1,1,0,310,0,0.3066,48,0.7135,0.0509
2026-01-11,JRN011,mobile_web,direct,117,61,2,2,0,620,0,0.3521,48,0.771,0.0333
2026-01-11,JRN011,mobile_app,organic_search,38,20,0,0,0,0,0,0.2017,48,0.7707,0.0415
2026-01-11,JRN011,mobile_app,paid_search,30,15,0,0,0,0,0,0.1807,48,0.7301,0.0597
2026-01-11,JRN011,mobile_app,email,25,13,0,0,0,0,0,0.2224,48,0.7618,0.0282
2026-01-11,JRN011,mobile_app,direct,27,13,0,0,0,0,0,0.2556,50.65,0.7643,0.0255
2026-01-11,JRN012,desktop,organic_search,217,102,6,0,6,384,1,0.1789,52.71,0.8662,0.0292
2026-01-11,JRN012,desktop,paid_search,149,72,4,0,4,256,1,0.1681,57.1,0.852,0.0359
2026-01-11,JRN012,desktop,email,113,51,4,0,4,256,1,0.239,56.3,0.8832,0.0286
2026-01-11,JRN012,desktop,direct,180,102,6,0,6,384,2,0.2223,50.72,0.8443,0.0387
2026-01-11,JRN012,mobile_web,organic_search,245,131,5,0,5,320,1,0.3501,54.49,0.8615,0.0439
2026-01-11,JRN012,mobile_web,paid_search,178,90,4,0,4,256,0,0.2875,54.96,0.8672,0.03
2026-01-11,JRN012,mobile_web,email,150,81,5,0,5,320,1,0.3372,51.18,0.8969,0.0372
2026-01-11,JRN012,mobile_web,direct,172,87,4,0,4,256,1,0.2606,53.54,0.8746,0.0189
2026-01-11,JRN012,mobile_app,organic_search,53,29,1,0,1,64,0,0.185,53.76,0.888,0.0218
2026-01-11,JRN012,mobile_app,paid_search,34,15,0,0,0,0,0,0.2325,52.45,0.8753,0.0561
2026-01-11,JRN012,mobile_app,email,28,15,0,0,0,0,0,0.2329,53.73,0.8734,0.0223
2026-01-11,JRN012,mobile_app,direct,39,17,1,0,1,64,0,0.1773,56.62,0.8753,0.0354
2026-01-12,JRN001,desktop,organic_search,901,536,40,3,40,5040,11,0.2292,67.59,0.9143,0.0139
2026-01-12,JRN001,desktop,paid_search,521,250,14,1,14,1764,3,0.2237,70.15,0.9029,0.0371
2026-01-12,JRN001,desktop,email,398,200,19,0,19,2394,5,0.1978,65.32,0.8757,0.0175
2026-01-12,JRN001,desktop,direct,506,306,30,2,30,3780,6,0.2617,69.95,0.8862,0.0116
2026-01-12,JRN001,mobile_web,organic_search,945,572,29,3,29,3654,6,0.2884,65.26,0.9073,0.0254
2026-01-12,JRN001,mobile_web,paid_search,728,384,24,1,24,3024,8,0.3159,65.78,0.8598,0.0387
2026-01-12,JRN001,mobile_web,email,465,287,22,1,22,2772,9,0.3248,65.74,0.8709,0.0155
2026-01-12,JRN001,mobile_web,direct,580,327,22,1,22,2772,9,0.329,68.91,0.8835,0.014
2026-01-12,JRN001,mobile_app,organic_search,183,90,6,0,6,756,1,0.2062,70.68,0.8633,0.0284
2026-01-12,JRN001,mobile_app,paid_search,124,75,6,0,6,756,2,0.201,65.82,0.8833,0.0215
2026-01-12,JRN001,mobile_app,email,89,43,4,0,4,504,0,0.2316,70.07,0.8544,0.0295
2026-01-12,JRN001,mobile_app,direct,131,77,8,0,8,1008,2,0.2072,70.63,0.8853,0.0302
2026-01-12,JRN002,desktop,organic_search,984,688,162,10,162,15876,69,0.1871,77.87,0.9159,0.02
2026-01-12,JRN002,desktop,paid_search,902,669,129,15,129,12642,55,0.159,72.56,0.8806,0.0292
2026-01-12,JRN002,desktop,email,518,399,93,10,93,9114,20,0.1491,75.46,0.88,0.0132
2026-01-12,JRN002,desktop,direct,860,572,115,5,115,11270,26,0.1589,74.07,0.9139,0.0199
2026-01-12,JRN002,mobile_web,organic_search,1196,841,120,5,120,11760,29,0.3218,73.99,0.914,0.0141
2026-01-12,JRN002,mobile_web,paid_search,855,601,95,8,95,9310,35,0.2878,72.85,0.8935,0.0325
2026-01-12,JRN002,mobile_web,email,587,415,99,4,99,9702,28,0.2734,74.06,0.8714,0.0151
2026-01-12,JRN002,mobile_web,direct,982,675,113,8,113,11074,47,0.2971,79.25,0.8692,0.0135
2026-01-12,JRN002,mobile_app,organic_search,216,165,28,1,28,2744,11,0.1409,78.63,0.9272,0.0123
2026-01-12,JRN002,mobile_app,paid_search,193,131,27,2,27,2646,11,0.234,73.98,0.8642,0.0189
2026-01-12,JRN002,mobile_app,email,139,93,26,3,26,2548,5,0.1583,76.21,0.8968,0.0127
2026-01-12,JRN002,mobile_app,direct,184,137,29,1,29,2842,7,0.2355,79.82,0.8736,0.0137
2026-01-12,JRN003,desktop,organic_search,523,322,34,1,34,2516,13,0.2189,64.99,0.8884,0.0153
2026-01-12,JRN003,desktop,paid_search,342,222,21,1,21,1554,8,0.2136,62.64,0.8486,0.048
2026-01-12,JRN003,desktop,email,226,146,25,2,25,1850,9,0.2526,65.36,0.8674,0.0233
2026-01-12,JRN003,desktop,direct,301,176,19,1,19,1406,5,0.1982,62.98,0.9119,0.0358
2026-01-12,JRN003,mobile_web,organic_search,535,316,30,1,30,2220,8,0.3225,62.84,0.9236,0.0137
2026-01-12,JRN003,mobile_web,paid_search,407,233,23,2,23,1702,6,0.268,62.82,0.8815,0.0452
2026-01-12,JRN003,mobile_web,email,272,164,21,1,21,1554,3,0.3278,65.27,0.9243,0.0255
2026-01-12,JRN003,mobile_web,direct,390,238,32,2,32,2368,9,0.2543,66.91,0.9019,0.0155
2026-01-12,JRN003,mobile_app,organic_search,114,64,7,0,7,518,1,0.2229,65.28,0.8495,0.0363
2026-01-12,JRN003,mobile_app,paid_search,67,35,4,0,4,296,0,0.2395,62.11,0.9123,0.0274
2026-01-12,JRN003,mobile_app,email,61,36,6,0,6,444,1,0.1876,61.44,0.8619,0.0253
2026-01-12,JRN003,mobile_app,direct,75,39,4,0,4,296,1,0.213,61.39,0.9139,0.0144
2026-01-12,JRN004,desktop,organic_search,396,340,184,20,184,6992,54,0.1351,87.46,0.8806,0.0092
2026-01-12,JRN004,desktop,paid_search,271,233,79,6,79,3002,33,0.1644,88.75,0.888,0.0162
2026-01-12,JRN004,desktop,email,184,158,97,9,97,3686,26,0.1249,87.82,0.9226,0.0098
2026-01-12,JRN004,desktop,direct,250,215,90,7,90,3420,22,0.1062,85.88,0.8903,0.01
2026-01-12,JRN004,mobile_web,organic_search,470,404,126,9,126,4788,26,0.2507,83.48,0.9281,0.0069
2026-01-12,JRN004,mobile_web,paid_search,274,235,77,7,77,2926,20,0.1928,84.25,0.8655,0.0167
2026-01-12,JRN004,mobile_web,email,209,179,78,6,78,2964,33,0.2625,85.72,0.918,0.0043
2026-01-12,JRN004,mobile_web,direct,298,256,120,8,120,4560,24,0.2041,87.8,0.942,0.0073
2026-01-12,JRN004,mobile_app,organic_search,629,540,214,14,214,8132,93,0.0915,86.39,0.8908,0.0068
2026-01-12,JRN004,mobile_app,paid_search,571,491,269,30,269,10222,77,0.1785,88.7,0.8822,0.0164
2026-01-12,JRN004,mobile_app,email,394,338,202,14,202,7676,42,0.1486,86.41,0.9338,0.0084
2026-01-12,JRN004,mobile_app,direct,502,431,267,29,267,10146,98,0.1784,88.92,0.9082,0.0036
2026-01-12,JRN005,desktop,organic_search,411,335,87,7,87,1914,29,0.1747,74.84,0.9023,0.0084
2026-01-12,JRN005,desktop,paid_search,301,258,75,3,75,1650,26,0.2126,74.64,0.9031,0.0233
2026-01-12,JRN005,desktop,email,181,155,60,3,60,1320,14,0.1768,73.46,0.9288,0.0087
2026-01-12,JRN005,desktop,direct,227,183,72,8,72,1584,17,0.1702,74.29,0.8714,0.0155
2026-01-12,JRN005,mobile_web,organic_search,437,375,110,6,110,2420,22,0.2093,69.25,0.8809,0.014
2026-01-12,JRN005,mobile_web,paid_search,254,218,53,5,53,1166,10,0.2524,72.5,0.8952,0.0383
2026-01-12,JRN005,mobile_web,email,193,165,57,5,57,1254,13,0.2352,68.84,0.8635,0.0197
2026-01-12,JRN005,mobile_web,direct,280,240,72,3,72,1584,26,0.3008,69.16,0.905,0.0103
2026-01-12,JRN005,mobile_app,organic_search,72,58,19,1,19,418,7,0.1441,70.24,0.9245,0.017
2026-01-12,JRN005,mobile_app,paid_search,53,42,10,0,10,220,2,0.1746,70.9,0.8943,0.0342
2026-01-12,JRN005,mobile_app,email,48,40,16,1,16,352,3,0.2073,70.62,0.8872,0.0181
2026-01-12,JRN005,mobile_app,direct,50,43,13,0,13,286,5,0.1639,71.68,0.9088,0.0145
2026-01-12,JRN006,desktop,organic_search,558,322,16,16,2,2912,0,0.1808,61.66,0.7264,0.0405
2026-01-12,JRN006,desktop,paid_search,522,304,21,21,1,3822,0,0.2421,59.61,0.7693,0.0442
2026-01-12,JRN006,desktop,email,338,191,16,16,2,2912,0,0.2119,57.88,0.755,0.0246
2026-01-12,JRN006,desktop,direct,497,274,19,19,2,3458,0,0.256,61.07,0.8003,0.0143
2026-01-12,JRN006,mobile_web,organic_search,710,348,15,15,2,2730,0,0.3563,57.01,0.7405,0.0266
2026-01-12,JRN006,mobile_web,paid_search,447,216,11,11,1,2002,0,0.2676,57.05,0.7647,0.0299
2026-01-12,JRN006,mobile_web,email,377,179,11,11,1,2002,0,0.3384,63.88,0.7719,0.0191
2026-01-12,JRN006,mobile_web,direct,449,237,15,15,2,2730,0,0.3263,59.02,0.7101,0.0407
2026-01-12,JRN006,mobile_app,organic_search,159,76,5,5,0,910,0,0.2072,60.04,0.7586,0.0322
2026-01-12,JRN006,mobile_app,paid_search,92,51,3,3,0,546,0,0.2229,59.27,0.7589,0.0242
2026-01-12,JRN006,mobile_app,email,65,35,3,3,0,546,0,0.2181,56.14,0.7572,0.0295
2026-01-12,JRN006,mobile_app,direct,86,43,3,3,0,546,0,0.2582,58.96,0.7845,0.0245
2026-01-12,JRN007,desktop,organic_search,268,114,6,6,1,2760,0,0.1892,52.71,0.8438,0.0415
2026-01-12,JRN007,desktop,paid_search,184,98,5,5,0,2300,0,0.1985,48,0.8338,0.0537
2026-01-12,JRN007,desktop,email,167,84,4,4,0,1840,0,0.2305,49.35,0.8627,0.0229
2026-01-12,JRN007,desktop,direct,217,116,6,6,0,2760,0,0.2675,49.9,0.8671,0.0433
2026-01-12,JRN007,mobile_web,organic_search,302,165,6,6,0,2760,0,0.3388,53.45,0.8618,0.0197
2026-01-12,JRN007,mobile_web,paid_search,206,93,4,4,0,1840,0,0.3548,49.16,0.8476,0.0614
2026-01-12,JRN007,mobile_web,email,154,78,3,3,0,1380,0,0.3501,51.43,0.8627,0.0183
2026-01-12,JRN007,mobile_web,direct,233,123,5,5,0,2300,0,0.3137,54.13,0.9158,0.0242
2026-01-12,JRN007,mobile_app,organic_search,57,23,1,1,0,460,0,0.2245,55.47,0.9294,0.0162
2026-01-12,JRN007,mobile_app,paid_search,38,19,0,0,0,0,0,0.1841,51.69,0.8447,0.0392
2026-01-12,JRN007,mobile_app,email,34,17,1,1,0,460,0,0.2009,51.85,0.8899,0.0155
2026-01-12,JRN007,mobile_app,direct,46,24,1,1,0,460,0,0.2657,48.12,0.8472,0.044
2026-01-12,JRN008,desktop,organic_search,565,287,23,23,2,5612,0,0.2274,57.09,0.8815,0.0204
2026-01-12,JRN008,desktop,paid_search,432,214,16,16,2,3904,0,0.235,56.52,0.886,0.0338
2026-01-12,JRN008,desktop,email,328,167,16,16,2,3904,0,0.2044,59.76,0.8901,0.0171
2026-01-12,JRN008,desktop,direct,364,199,16,16,2,3904,0,0.2162,55.88,0.9,0.0339
2026-01-12,JRN008,mobile_web,organic_search,701,357,31,31,3,7564,0,0.3281,56.31,0.8748,0.0354
2026-01-12,JRN008,mobile_web,paid_search,423,230,17,17,1,4148,0,0.3254,59.72,0.8998,0.0276
2026-01-12,JRN008,mobile_web,email,291,178,18,18,2,4392,0,0.2665,55.41,0.8636,0.0399
2026-01-12,JRN008,mobile_web,direct,375,221,14,14,2,3416,0,0.2768,58.73,0.8944,0.0229
2026-01-12,JRN008,mobile_app,organic_search,132,79,9,9,0,2196,0,0.1684,53.65,0.8421,0.0418
2026-01-12,JRN008,mobile_app,paid_search,82,47,4,4,0,976,0,0.256,54.37,0.8636,0.0296
2026-01-12,JRN008,mobile_app,email,72,42,5,5,0,1220,0,0.1665,56.98,0.8965,0.0218
2026-01-12,JRN008,mobile_app,direct,87,43,4,4,0,976,0,0.2369,56.25,0.8601,0.0312
2026-01-12,JRN009,desktop,organic_search,300,195,26,1,26,2236,4,0.1753,77.34,0.929,0.0144
2026-01-12,JRN009,desktop,paid_search,208,138,13,0,13,1118,2,0.2163,73.73,0.8733,0.034
2026-01-12,JRN009,desktop,email,186,108,18,1,18,1548,3,0.1663,71.47,0.864,0.0233
2026-01-12,JRN009,desktop,direct,258,155,22,2,22,1892,9,0.1955,76.45,0.8624,0.0247
2026-01-12,JRN009,mobile_web,organic_search,408,234,30,1,30,2580,8,0.2737,76.74,0.9168,0.0134
2026-01-12,JRN009,mobile_web,paid_search,254,147,15,1,15,1290,2,0.2962,70.74,0.9064,0.0299
2026-01-12,JRN009,mobile_web,email,213,136,20,1,20,1720,7,0.2741,73.74,0.9133,0.0079
2026-01-12,JRN009,mobile_web,direct,242,134,20,1,20,1720,5,0.313,73.73,0.8804,0.0139
2026-01-12,JRN009,mobile_app,organic_search,72,49,8,0,8,688,3,0.155,76.98,0.9322,0.0133
2026-01-12,JRN009,mobile_app,paid_search,53,34,4,0,4,344,0,0.2268,70.24,0.8912,0.0285
2026-01-12,JRN009,mobile_app,email,41,28,5,0,5,430,1,0.2185,73.25,0.9022,0.0222
2026-01-12,JRN009,mobile_app,direct,55,35,5,0,5,430,2,0.1689,76.97,0.8764,0.015
2026-01-12,JRN010,desktop,organic_search,699,528,146,7,146,2628,33,0.1611,65.67,0.7256,0.0256
2026-01-12,JRN010,desktop,paid_search,490,381,81,4,81,1458,22,0.1461,64.0,0.7787,0.0348
2026-01-12,JRN010,desktop,email,422,313,69,6,69,1242,15,0.1369,60.54,0.7608,0.0347
2026-01-12,JRN010,desktop,direct,533,429,118,10,118,2124,32,0.232,67.56,0.8014,0.0148
2026-01-12,JRN010,mobile_web,organic_search,971,678,128,11,128,2304,47,0.2824,66.66,0.7716,0.0155
2026-01-12,JRN010,mobile_web,paid_search,627,479,100,11,100,1800,32,0.3028,59.9,0.7185,0.0417
2026-01-12,JRN010,mobile_web,email,436,342,74,5,74,1332,14,0.2973,64.34,0.7436,0.0189
2026-01-12,JRN010,mobile_web,direct,596,474,78,6,78,1404,16,0.2595,60.96,0.7226,0.0306
2026-01-12,JRN010,mobile_app,organic_search,162,135,36,2,36,648,8,0.2172,61.9,0.7294,0.0266
2026-01-12,JRN010,mobile_app,paid_search,103,73,18,1,18,324,7,0.1662,64.61,0.7689,0.0441
2026-01-12,JRN010,mobile_app,email,79,66,17,1,17,306,6,0.1649,64.33,0.7757,0.0279
2026-01-12,JRN010,mobile_app,direct,136,111,36,2,36,648,12,0.2209,67.28,0.7635,0.0343
2026-01-12,JRN011,desktop,organic_search,237,132,6,6,0,1860,0,0.2305,48,0.7259,0.0257
2026-01-12,JRN011,desktop,paid_search,173,89,4,4,0,1240,0,0.2394,49.34,0.7778,0.0414
2026-01-12,JRN011,desktop,email,128,54,2,2,0,620,0,0.2417,49.1,0.7442,0.0414
2026-01-12,JRN011,desktop,direct,186,80,3,3,0,930,0,0.1891,48,0.7412,0.0543
2026-01-12,JRN011,mobile_web,organic_search,271,145,4,4,0,1240,0,0.3483,48,0.79,0.0183
2026-01-12,JRN011,mobile_web,paid_search,176,84,3,3,0,930,0,0.3612,48,0.74,0.0499
2026-01-12,JRN011,mobile_web,email,153,70,3,3,0,930,0,0.3318,50.27,0.7398,0.0297
2026-01-12,JRN011,mobile_web,direct,177,97,4,4,0,1240,0,0.3468,49.0,0.7661,0.0168
2026-01-12,JRN011,mobile_app,organic_search,54,26,1,1,0,310,0,0.2504,51.74,0.7888,0.019
2026-01-12,JRN011,mobile_app,paid_search,38,16,0,0,0,0,0,0.1751,48,0.7071,0.0563
2026-01-12,JRN011,mobile_app,email,30,14,0,0,0,0,0,0.2281,48.51,0.7573,0.0369
2026-01-12,JRN011,mobile_app,direct,40,21,0,0,0,0,0,0.2645,48,0.7225,0.0439
2026-01-12,JRN012,desktop,organic_search,306,168,8,0,8,512,1,0.2248,53.52,0.9227,0.0265
2026-01-12,JRN012,desktop,paid_search,235,127,5,0,5,320,1,0.2397,57.74,0.9003,0.0298
